ID,Author,Channel,Content Length,Content
558449493599584288,Eliazar,coding,19,smelling antiseptic
558449524171866146,Moongirl,coding,56,well_ that is assuming you know who the guidance ppl are
558449547051794443,iTecX,coding,4,well
558449554832228372,iTecX,coding,6,i mean
558449575090847774,iTecX,coding,22,the bsge ones are nice
558449586348228609,Eliazar,coding,30,cold beds with infinite jell-o
558449603276439572,Eliazar,coding,3,mmm
558449665826357258,iTecX,coding,40,replace jello with crumb cake and *sure*
558449708016861234,Eliazar,coding,71,and you can see the blo odf rom you rar msf low ing thr oug hth ewi res
558449779982598157,iTecX,coding,24,or homemade ginger snaps
558449797934219269,iTecX,coding,16,those r tatstyyy
558449811880148992,King Snek,coding,21,whyd ya scramble that
558449822806310922,Eliazar,coding,65,sorry the words were all three letters and they had to keep going
558449863713488906,iTecX,coding,9,of course
558449878124986379,iTecX,coding,11,arsha logic
558449896416477184,King Snek,coding,46,blood from your arms flowing through the wires
558449919497732096,Eliazar,coding,2,ye
558449924711120896,King Snek,coding,13,d e c o d e d
558449951923896341,Eliazar,coding,16,n the saltwatery
558449956470390784,iTecX,coding,7,anyways
558449963554570240,iTecX,coding,5,aoyan
558449983557206026,Eliazar,coding,20,with medicines juice
558449984174030869,iTecX,coding,22,get a nice early sleep
558449998539522048,iTecX,coding,7,tonight
558450032492281867,King Snek,coding,22,ya see_ thats not easy
558450052603969536,iTecX,coding,3,why
558450067086770206,iTecX,coding,7,i do it
558450067326107648,King Snek,coding,27,i cant fall asleep before 1
558450068370358302,Eliazar,coding,21,antiseptic gud smells
558450087781466172,King Snek,coding,18,intense depression
558450151165788180,King Snek,coding,38,some nights im unable to sleep until 4
558450175631163652,iTecX,coding,46,according to my 100% not cuckoo health teacher
558450213975490593,Eliazar,coding,55,oh l hsually don't want to close my eyes because scarzy
558450219516166164,iTecX,coding,29,"you sleep when you're tired"
558450224591274024,Eliazar,coding,5,scary
558450226038571036,Moongirl,coding,24,wait what about nikkolos
558450268543385610,Moongirl,coding,22,<@!323980004285349888>
558450309823987713,iTecX,coding,37,she sed "you sleep when you're tired"
558450326672244748,King Snek,coding,34,i'm tired after 2-5 hours of sleep
558450342728171520,King Snek,coding,16,still cant sleep
558450383077376010,iTecX,coding,31,UR SUPPOSED TO SLEEP AT LEAST 8
558450400697516034,iTecX,coding,9,i sleep 8
558450409249832971,Eliazar,coding,4,lies
558450409786703903,King Snek,coding,37,normal brain rules do not work for me
558450427470020608,iTecX,coding,4,then
558450430888116225,iTecX,coding,2,ur
558450438500909066,Moongirl,coding,96,btw for those who dont know she's not even qualified to be a health teacher shes a music teacher
558450451008323605,Eliazar,coding,44,at least 14 is necessary for proper function
558450454389063722,iTecX,coding,5,gonna
558450462685134851,iTecX,coding,10,dieeeeeeee
558450483614974003,iTecX,coding,15,i function fine
558450494947983363,King Snek,coding,15,yes please lmao
558450516535803914,Eliazar,coding,10,l don't :(
558450533132795904,Eliazar,coding,14,always tiredom
558450575537340416,Eliazar,coding,24,last year always tiredom
558450597955764243,King Snek,coding,71,thats cause you dont have the caloric intake to support 16 waking hours
558450611285131264,Eliazar,coding,22,next year more tiredom
558450662451445782,King Snek,coding,49,so your body puts you to sleep to conserve energy
558450674375983104,King Snek,coding,8,eat more
558450691937402891,King Snek,coding,12,youre a twig
558450696995995658,Eliazar,coding,19,l eat all the mores
558450709951938564,iTecX,coding,23,image of me functioning
558450769981079562,iTecX,coding,26,in FULL TRANSCENDENCE MODE
558450798468792332,Eliazar,coding,16,l eat much foods
558450914009022505,iTecX,coding,3,fud
558451087837888513,iTecX,coding,80,wait so <@!366986062599290883> what bits of the program for replit do u wanna do
558451139377627146,Eliazar,coding,153,breakfast semich mebe lunch semich lunch foodtruck food and dinner something today l had fish with soupy and l had potato chips and cashews and ice cream
558451189688041498,iTecX,coding,41,imma workin on the underlying game engine
558451219509805056,Eliazar,coding,36,and all my calories come from oragne
558451282969362443,iTecX,coding,11,theres like
558451296693256232,iTecX,coding,14,game mechanics
558451305413214241,iTecX,coding,9,and stuff
558451317131968542,iTecX,coding,10,subclasses
558451353265897472,iTecX,coding,16,whatcha gonna do
558451379077644298,iTecX,coding,24,amalia wants to betatest
558451398874759189,iTecX,coding,17,and advise on art
558460030635081738,PokestarFan,main,138,here is the first installment. First of all_ DO NOT USE PYTHON TO PARSE_ as there are some messagess with newlines in them that were added
558460050906021919,PokestarFan,main,15,open with excel
558467863229235209,Eliazar,main,58,<@199605025914224641> can you please explain what you mean
558471887936552963,Eliazar,memery,0,
558474255201992704,PokestarFan,main,5,later
558474390564634635,PokestarFan,memery,4,what
558474395627290645,PokestarFan,memery,3,the
558474398928207872,PokestarFan,memery,4,fuck
558757169990729729,Eliazar,main,3,wha
558757219362144267,iTecX,main,2,ok
558757303654809606,Eliazar,main,15,who pin ged me?
558758687012028416,iTecX,main,5,noone
558762349146931211,PokestarFan,main,3,lol
558762369820393472,PokestarFan,main,29,it was <@!323980004285349888>
558762426816921602,PokestarFan,main,65,jeez this song gave me so much nostalgia so i had to listen along
558762544286793749,PokestarFan,main,18,discord is so mean
558763696613228575,Eliazar,memery,0,
558764058187399168,oliviayellowcat,main,10,talky now?
558764113946345482,Eliazar,main,5,what%
558764229587501058,oliviayellowcat,main,29,<@!323980004285349888> voice?
558764918858317847,iTecX,main,35,https://repl.it/live/5Xo2nKEMSk83dQ
558766012149793012,PokestarFan,coding,3,fun
558768011188633620,Eliazar,main,53,good song https://www.youtube.com/watch?v=eaDeTV-LLYA
558768061616881676,PokestarFan,main,3,;p;
558768066079752197,PokestarFan,main,3,lol
558768071750451205,PokestarFan,main,4,nice
558768105430712320,PokestarFan,main,41,<@!358359026083430410> linking zelda vids
558768129153564678,PokestarFan,main,22,*nobody was surprised*
558768183591305252,Eliazar,main,0,
558768217116639232,PokestarFan,main,1,👏
558768428912082985,PokestarFan,coding,530,```NL[2019-03-22 17:45:30_966] {msgs.py:125} | ERROR : Message with id 558768246120120382 could not formattedNLTraceback (most recent call last):NL  File "msgs.py"_ line 123_ in on_messageNL    format_msg(message)NL  File "msgs.py"_ line 106_ in format_msgNL    chmkdir(author_dir)NL  File "msgs.py"_ line 47_ in chmkdirNL    multmkdir(name)NL  File "msgs.py"_ line 40_ in multmkdirNL    os.mkdir(s)NLOSError: [WinError 123] The filename_ directory name_ or volume label syntax is incorrect: 'Authors\\Why Are You Reading My Username?\\'NL```
558768433915887626,PokestarFan,coding,3,fun
558772898538455109,PokestarFan,coding,126,this might be helpful to some people: https://stackoverflow.com/questions/5552555/unicodedecodeerror-invalid-continuation-byte
558777933540622349,PokestarFan,coding,92,test https://cdn.discordapp.com/attachments/514550094805073921/558756126712135691/image0.png
558777960417460225,PokestarFan,coding,9,it worked
558781183593414656,PokestarFan,coding,3,lol
558781287129808908,PokestarFan,coding,43,the tabs tho `                            `
558781298551029761,PokestarFan,coding,3,lol
558781318079578123,PokestarFan,coding,28,discord formats extra spaces
558781326061207581,PokestarFan,coding,3,` `
558781330066898954,PokestarFan,coding,2,``
558781355735908362,PokestarFan,coding,13,`           `
558781386740465694,PokestarFan,coding,6,&nbsp;
558781394780946484,PokestarFan,coding,4,nope
558798824089452544,King Snek,ads,19,cat is the best >:(
558804892676915225,PokestarFan,memery,0,
558806110396481546,iTecX,main,71,<@!199605025914224641> y does jetbrains ide have a discord integration?
558806133280866324,PokestarFan,main,6,Plugin
558806144500629505,iTecX,main,1,o
558806155275796540,iTecX,main,4,kool
558806156336824408,PokestarFan,main,3,Lol
558806243330883584,PokestarFan,main,42,@everyone **DO NOT WATCH HOGH SCHOOL DXD**
558806486470492184,iTecX,main,3,umm
558806502165446657,iTecX,main,9,okeydokey
558815890368364565,King Snek,main,17,now i'm intrigued
558818170438287390,PokestarFan,main,19,Lol I misspelled it
558818198372483073,PokestarFan,main,20,It’s HIGH SCHOOL DXD
558818249404448781,PokestarFan,main,62,but ofc when I go on caps mode my keyboard doesn’t autocorrect
558823141573525534,PokestarFan,coding,3,wow
558823150901657613,PokestarFan,coding,14,my program has
558823166391091240,PokestarFan,coding,8,captured
558823183625617434,PokestarFan,coding,9,data from
558823205671010315,PokestarFan,coding,24,5956 different usernames
558829507885268992,Eliazar,main,22,what's high school dxd
558829603188375552,Eliazar,memery,9,aww kitty
558991974724534273,minecaftakiva,main,4,sure
558993419100487680,iTecX,main,16,i need ur pearls
558993441384693791,iTecX,main,16,but i got powder
558993611828625408,iTecX,announcements,174,@everyone I'm thinking of doing a server meeting over spring break. The date isnt set yet_ so put down when (and if) you can come here: https://goo.gl/forms/gXQXvPLrqai0fYpS2
558993679050604575,iTecX,announcements,60,I will try and find the best date for everyone based on this
559005752241422404,iTecX,announcements,56,@everyone u all have until the start of break to do this
559020906534404284,PokestarFan,coding,12,and it seems
559032877732462612,iTecX,main,2,ok
559053252503666706,King Snek,memery,10,not really
559060217464094730,oliviayellowcat,main,73,would you walk thru times square to see a giant picture of captian marvel
559060378357596181,oliviayellowcat,main,50,i havent gotten trampled by a herd of tourists yet
559089143984947230,PokestarFan,main,22,https://xkcd.com/2126/
559100960803389453,oliviayellowcat,memery,0,
560287060964147214,King Snek,memery,14,Cursed_patrick
560287127712301067,King Snek,memery,16,Here’s a Michael
560287174713540608,Eliazar,memery,16,what's a michael
560287235824680971,Eliazar,memery,26,why are the patricks weird
560287250609471509,King Snek,memery,8,vsauce 1
560287284440727562,Eliazar,memery,1,?
560287342066401280,King Snek,memery,0,
560287758476902435,Eliazar,memery,5,Nya!~
560287795441041419,Eliazar,memery,6,rawrr~
560287848054521867,King Snek,main,3,Yep
560287920108601348,Eliazar,main,8,why then
560288085603254312,King Snek,memery,28,It’s a lot better with sound
560288107384143873,Eliazar,main,0,
560288236602130435,Eliazar,memery,31,everything's better witb sounds
560288270508883988,Eliazar,memery,37,distract yoj from the creepy monsters
560288346782302218,Eliazar,main,15,order wrong grr
560602491373355028,oliviayellowcat,main,92,I JUST WANTED TO WATCH SOME BATMAN AND IM A LITTLE CONCERNED WITH WHAT NETFLIX IS SUGGESTING
560608651866406913,Eliazar,memery,71,https://tenor.com/view/rin-tohsaka-fate-facial-expressions-gif-11473513
560609048488312842,PokestarFan,coding,26,`speaks google translator`
560609059259023370,PokestarFan,coding,1,👏
560609069765754895,PokestarFan,coding,4,also
560609079907581952,PokestarFan,coding,17,my python program
560609089416331264,PokestarFan,coding,11,for discord
560609103748005920,PokestarFan,coding,23,is randomly fluctuating
560609116217802753,PokestarFan,coding,13,between 600mb
560609125302665216,PokestarFan,coding,10,and 1.15gb
560609303497539595,oliviayellowcat,coding,5,noice
560609423589113857,Eliazar,coding,47,https://tenor.com/view/cat-computer-gif-5368357
560642438922895380,Eliazar,ads,26,l have a date what do l do
560643855532294177,Eliazar,memery,0,
560643915783602176,Eliazar,main,43,guyswhatdoldoiflhaveadategoshgoshgosheeeeek
560646210944499742,Moongirl,main,11,go I guess?
560649800891236365,Eliazar,main,21,but what do l doooooo
560976244171341835,oliviayellowcat,server-screenies,43,it was raining in there all the time looool
560976269282377763,oliviayellowcat,main,18,GUYS IS NOTCH EVIL
560976676306026509,King Snek,main,21,what does a smoker do
560976729192136708,King Snek,main,50,notch went off the deep end and drank the kool aid
560976747483627549,oliviayellowcat,main,43,i think it cookes food faster but only food
560976763765653517,oliviayellowcat,main,18,what did notch do?
560976764130689034,King Snek,main,3,ooo
560976823526096906,King Snek,main,48,he bought into a bunch of alt right conspiracies
560976841364733952,King Snek,main,14,hes insane now
560976849618862111,oliviayellowcat,main,7,OOF 100
560976850898386954,King Snek,main,2,:(
560976876697550869,oliviayellowcat,main,2,:(
560977272308236334,oliviayellowcat,main,26,wait lmaoooo is he a qanon
560979540147568650,oliviayellowcat,memery,0,
560979560284422159,oliviayellowcat,main,14,ok nice thanks
560979578793885721,oliviayellowcat,memery,5,SHEEP
560980393260613632,iTecX,main,61,it only has effic. 4 and silk_ so dont break it. get unbreaky
560986927365488651,oliviayellowcat,memery,0,
560990648392482838,King Snek,main,78,so apparently a respawn and kill of the dragon drops another egg and an elytra
560990747159953428,Eliazar,main,32,l still don't know what to doooo
560990838063104035,oliviayellowcat,main,22,shazam i just told you
560990887254163497,iTecX,main,3,yep
560990898868191232,iTecX,main,9,data pack
560990910326898688,oliviayellowcat,main,31,its gonna be such a great movie
560990981697306634,King Snek,main,5,sweet
560990996129906699,King Snek,main,17,so this extra egg
560991003146977292,King Snek,main,8,is mine>
560991075372761118,iTecX,main,3,yep
560991167064571904,oliviayellowcat,main,33,will give yoy stak of dias for it
560991322803142657,iTecX,main,24,how many dias do u HAVE?
560991348233207810,King Snek,main,18,ill gladly do that
560991355174780977,oliviayellowcat,main,4,alot
560991403170070539,King Snek,main,34,it appears my luck for dias is low
560991403987959819,iTecX,main,3,wau
560991440902029322,iTecX,main,2,gn
560991443511017472,King Snek,main,33,last set of the server i got tons
560991456483868672,iTecX,main,11,i sleep now
560991530236772352,oliviayellowcat,main,5,metoo
560991562230923295,oliviayellowcat,main,10,zleep tiem
560991760457924639,Eliazar,main,0,
560991790967291915,Eliazar,main,9,would eat
560991868859711499,Eliazar,main,17,mmm spinach dippp
561000002906882050,Eliazar,ads,26,@everyone david hasselhoff
561001723666235402,Eliazar,ads,20,wait where do l live
561001745539530767,Eliazar,ads,17,l live in Maspeth
