ID,Author,Channel,Content Length,Content
558816364496814080,raki,general,16,Or the third one
558816436278001692,raki,general,52,(fuck the second one as an Indian that was retarded)
558816940039077888,damien,general,50,is the second one the one that starts off in china
558817004446941185,MEE6,general,4,Both
558817016082071555,MEE6,general,3,All
558817039704260632,MEE6,general,5,Every
558817213478469633,MEE6,r-lodeddiper,0,
558817255933345792,MEE6,general,40,Idk actually I don’t watch Indiana Jones
558817280025427998,WalterClements3232,general,6,!rankk
558817306210467840,VesperCire,general,4,need
558817322350018590,VesperCire,general,5,nerd*
558817352838414362,MEE6,general,32,My mommy is flexing to my sister
558817380969611294,MEE6,welcome,153,Hey <@349980985070321664>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558817391144992794,WalterClements3232,general,19,i said !rankk bitch
558817392709599272,MEE6,general,18,There on the phone
558817404705308683,WalterClements3232,general,6,!rankk
558817429338193956,VesperCire,general,6,!rankk
558817446773915656,VesperCire,general,30,<@!499771809038598145> fuck up
558817469737730073,Glitzerate,general,7,im back
558817485206454287,VesperCire,general,3,rad
558817553963548721,MEE6,general,2,Ok
558817614021787658,MEE6,general,33,I’ll just go work on my own sever
558817634682929173,VesperCire,general,2,ok
558817661317021716,>~{ᏩᎡᎪNᎠ}~<,suggestions,4,Shut
558817697035714560,WalterClements3232,general,48,damn bitch you were already student of the week?
558817789784358912,WalterClements3232,general,40,ive earned about 5k xp in this day alone
558817877038465034,VesperCire,general,3,rad
558817883182858251,WalterClements3232,general,36,that would get me to about red socks
558818097218322463,Glitzerate,general,5,bro..
558818139463352343,WalterClements3232,general,5,vro..
558818163383468052,WalterClements3232,general,17,what happened vro
558818166906814485,VesperCire,general,27,vro* <@!349980985070321664>
558818251665309707,king of no one,colonization,28,yo fetus stay out of nigeria
558818389532082217,Glitzerate,general,5,fixed
558818409148579862,Glitzerate,spam,5,!rank
558818411786797058,MEE6,spam,0,
558818426148356146,Glitzerate,spam,5,noice
558818431353225227,VesperCire,general,5,I see
558818456502272004,WalterClements3232,general,53,i have 4.19x as much xp as you need for yearbook club
558818483484491776,Glitzerate,spam,52,I've already made my way back into the top 30 so far
558818508088279040,VesperCire,general,16,good for you vro
558818509384056842,Pokécord,pokecord,0,
558818635490000906,w334,general,0,
558818826670702603,Commander Dodo,general,7,Tru dat
558818873739051032,Commander Dodo,r-lodeddiper,22,<@&477827166097113089>
558818876733915146,Pokécord,pokecord,0,
558818913014644789,Glitzerate,general,27,it really do be like that.\
558819031268851714,RobowilOFFICIAL,general,0,
558819072712769575,Timmy Failure,general,11,Ok I’m done
558819166870568980,Commander Dodo,colonization,77,<@!183377229097598977> 1 infrastructure_ 2 for coffee_ 1 for gold_ 1 for iron
558819206876102685,Timmy Failure,general,26,BLUE MEGNLBLUE MEGNLBLUE MEG
558819470894956567,>~{ᏩᎡᎪNᎠ}~<,spam,5,!rank
558819472320888863,MEE6,spam,0,
558819518936252452,>~{ᏩᎡᎪNᎠ}~<,spam,28,!rank <@!183377229097598977>
558819520433618965,MEE6,spam,0,
558819599278407680,LethalTootsiePop,colonization,68,<@!320298786855321600> i can settle where i want_ fuck you very much
558819633940004864,Commander Dodo,general,16,Anyone wanna VC?
558819712864092161,WalterClements3232,general,43,leon said he would vc when drop goes online
558819757714046996,Glitzerate,general,8,blue meg
558819772473540610,WalterClements3232,general,34,we should do some online games vro
558819772947759134,LethalTootsiePop,colonization,60,we coulda had your ass right there but we decided against it
558819798688071710,Commander Dodo,general,10,Like what?
558819805319397376,Lodonerry,general,1,^
558819825091084290,Glitzerate,colonization,18,hey chill down vro
558819825590468619,WalterClements3232,general,12,io games vro
558819830845669377,Commander Dodo,general,4,.io?
558819847459569688,Lodonerry,general,23,cards against humanity?
558819859614531594,WalterClements3232,general,8,sure vro
558819859861864468,Lodonerry,general,4,uno?
558819869995434006,Glitzerate,colonization,19,well mostly sheldon
558819874806431750,LethalTootsiePop,colonization,39,oh sorry if that sounded a little harsh
558819885157842944,Lodonerry,general,9,which one
558819894091841557,Lodonerry,general,4,CAH?
558819894221864977,Glitzerate,colonization,12,nah its cool
558819928384208916,Glitzerate,colonization,30,kinda directed towards sheldon
558820266445242370,Commander Dodo,general,47,If we’re gonna play something then we should VC
558820288993689611,WalterClements3232,general,24,i think we should do cah
558820308828815399,Commander Dodo,general,1,K
558820333302579202,WalterClements3232,general,14,ill try it out
558820343603789844,Commander Dodo,general,28,See if you can set up a game
558820396309151774,Commander Dodo,general,42,My computer has to update so I’ll be a bit
558820397236092959,Pokécord,pokecord,0,
558820428257427456,WalterClements3232,general,6,hol up
558820443021377595,WalterClements3232,general,14,how do i do it
558820476097658880,Lodonerry,general,34,@here Cards against humanity in vc
558820485484249088,WalterClements3232,general,10,any links?
558820573652713472,king of no one,colonization,56,Hey that doesn’t make it ok and yes that was quiet harsh
558820712123727882,king of no one,colonization,22,No wonder people leave
558820746290397195,Lodonerry,general,7,Alright
558820782101233672,Lodonerry,general,22,Password is LodedDiper
558820783837806613,Pokécord,pokecord,0,
558820807380303873,>~{ᏩᎡᎪNᎠ}~<,general,8,I’m sexy
558820916507967488,king of no one,colonization,112,Also what did i do <@!349980985070321664>  I asked him to mind where he settles that doesn’t seem to harsh to me
558820956379021322,Lodonerry,mutedvc,35,<@!320039437801226260> making it rn
558821029334745113,Glitzerate,colonization,13,ye i guess so
558821095160020992,Lodonerry,mutedvc,28,@here password is LodedDiper
558821096359723018,WalterClements3232,mutedvc,25,how do i join a game fuck
558821108535525388,WalterClements3232,mutedvc,6,links?
558821122699689985,king of no one,colonization,92,I just don’t want another land war coming up over territory that doesn’t seem to crazy to me
558821130480123908,Lodonerry,mutedvc,51,https://pyx-3.pretendyoure.xyz/zy/game.jsp#game=194
558821132527206402,Pokécord,pokecord,0,
558821153502789643,Lodonerry,mutedvc,21,fucking hell i forgot
558821158196084736,WalterClements3232,mutedvc,5,aight
558821168296230933,WalterClements3232,mutedvc,1,k
558821188881743895,WalterClements3232,mutedvc,2,oh
558821200579657731,WalterClements3232,mutedvc,4,fuck
558821204514045972,WalterClements3232,mutedvc,2,oh
558821209660325890,WalterClements3232,mutedvc,3,god
558821217071530056,Lodonerry,general,61,@here playing cards against humanity in <#477849512992309248>
558821323225169920,Lodonerry,general,55,if you're playing join vc but if you want mute yourself
558821332704428042,Lodonerry,general,12,like me lmoa
558821335682514964,king of no one,mannyhate,19,i do not like manny
558821429408432138,Commander Dodo,general,54,@here join VC if you want to play CAH. Oh and ping bad
558821483229478912,rdown23_Hightower,general,8,Fuck you
558821500921315369,Amethsyssyeyerueysteyrurt,general,4,Bruh
558821503148228618,Glitzerate,general,22,<@!334449663921094656>
558821537143062535,rdown23_Hightower,general,14,Yeah what’s up
558821546999939083,Glitzerate,general,29,<:nicodab:522484727207428096>
558821566461378580,WalterClements3232,general,38,were just trying to do some games guys
558821582428962827,WalterClements3232,general,16,fucking new kids
558821609960505356,Glitzerate,general,3,smh
558821613072678925,Lodonerry,general,126,@here https://pyx-3.pretendyoure.xyz/zy/game.jsp#game=194 Password: LodedDiper go to <#477849512992309248> to continue talking
558821634052456453,rdown23_Hightower,general,29,Sorry man I’m really fired up
558821670144573440,Captain Edgelord|S.T.A.R.S,general,18,Rip net neutrality
558821678440775702,Glitzerate,general,16,it's alright man
558821707172020224,rdown23_Hightower,general,62,I’ve been doing some reading on manny and the Rwandan genocide
558821722967638016,Lodonerry,mutedvc,33,<@!320298786855321600> i think so
558821731339337772,Captain Edgelord|S.T.A.R.S,general,23,The vote is this Monday
558821769759293477,Captain Edgelord|S.T.A.R.S,general,30,We need to save net neutrality
558821818715340801,Lodonerry,mutedvc,44,<@!320298786855321600> like this: LodedDiper
558821836515835905,LethalTootsiePop,mutedvc,23,cah tiiiiiiiiiiiiiiiime
558821868128174100,Lodonerry,mutedvc,23,@here only 10 people ok
558821869302841345,Pokécord,pokecord,0,
558822222735605771,Lodonerry,mutedvc,33,<@!320298786855321600> LodedDiper
558822230268706816,FormulatedMathematic,colonization,2,Yo
558822236593717268,FormulatedMathematic,colonization,4,Back
558822360560435221,Glitzerate,mutedvc,3,bro
558822391174660107,Glitzerate,mutedvc,44,I was wondering why i couldn't hear you guys
558822428609085480,Glitzerate,mutedvc,31,but i realized i wasn't in vc 🤦
558822479942909952,GuyIsWater,general,4,burp
558822512234856449,WellKnownFurryArtist,colonization,30,<@323298139400568853> back off
558822544720003072,LethalTootsiePop,mutedvc,11,thats tough
558822559509118997,rdown23_Hightower,mannyhate,259,April 6th_ 1994. Manny heffley shoots down a plane carrying Rwandan president Juvenal habyarimana_ causing Hutu extremists to blame the RPF and carry out a slaughtering campaign against the Tutsi peoples_ in which over one million innocent people were killed.
558822569512403006,Lodonerry,general,24,only 2 more spots on CAH
558822733811679243,WellKnownFurryArtist,colonization,56,@garfrick use all 6 points into expanding around anthrax
558822742778970128,Lodonerry,mutedvc,67,<@!320039437801226260> tell them that only 2 people are left on CAH
558822768964010004,Lodonerry,mutedvc,22,also you left the game
558822778367770624,Lodonerry,mutedvc,4,DODO
558822787079340086,Lodonerry,mutedvc,8,you left
558822874702413826,Meridian,pokecord,17,p!catch staraptor
558822875805646878,Pokécord,pokecord,71,Congratulations <@442815509092892693>! You caught a level 17 Staraptor!
558822886429818880,Lodonerry,mutedvc,29,<@!320039437801226260> puffle
558822896898932736,Meridian,pokecord,13,p!info latest
558822900719681551,Pokécord,pokecord,0,
558822901474656256,Lodonerry,mutedvc,19,join the game again
558823011902423040,WalterClements3232,mutedvc,15,im confused vro
558823098623983636,Lodonerry,mutedvc,26,we're about to start @here
558823174209273866,Lodonerry,mutedvc,31,<@!320039437801226260> starting
558823190596419586,WalterClements3232,mutedvc,21,you cant do @here vro
558823206665060362,Lodonerry,mutedvc,4,fuck
558823232929660939,Amethsyssyeyerueysteyrurt,mutedvc,4,Bruh
558823263636029448,Commander Dodo,mutedvc,11,ha ping bad
558823266622504980,WalterClements3232,mutedvc,17,u wanna vc bincht
558823279465463809,GuyIsWater,mutedvc,4,Bruh
558823316723466251,GuyIsWater,mutedvc,16,sound effect #01
558823323199340614,WalterClements3232,mutedvc,2,no
558823376198565892,Glitzerate,mutedvc,12,I'm gonna go
558823379130646532,WalterClements3232,mutedvc,30,imagine me as parrot screeches
558823395031253039,WalterClements3232,mutedvc,17,or text to speech
558823398797606953,Glitzerate,mutedvc,30,I don't have time to play this
558823446935764993,Glitzerate,mutedvc,15,maybe next time
558823480003657729,Lodonerry,mutedvc,37,<@!523683195061796875> we started btw
558823635721256999,Lodonerry,mutedvc,56,<@!320298786855321600> i used every single pack there is
558823646358011927,FormulatedMathematic,mutedvc,8,Ping bad
558823661092470816,FormulatedMathematic,mutedvc,10,Ping B and
558823690104602625,Lodonerry,mutedvc,37,<@!183377229097598977> wanna join cah
558823691262099486,Pokécord,pokecord,0,
558823742160240641,FormulatedMathematic,mutedvc,26,I can’t I’m reenacting WW2
558823759872786442,Lodonerry,mutedvc,1,k
558823775945097216,MEE6,welcome,39,**Coolstew8#6027** left. What a ploopy!
558823787794268190,FormulatedMathematic,mutedvc,37,It’s not a debate it’s something else
558823837899161600,Desann,mutedvc,34,is anything happening on the vc rn
558823877740855322,Lodonerry,mutedvc,26,<@!489858517306703892> CAH
558823958640590848,Desann,mutedvc,25,ah yes_ CAH is happening!
558823964030402561,FormulatedMathematic,mutedvc,12,Say the line
558823967809470496,MEE6,r-lodeddiper,0,
558823975631847464,Desann,mutedvc,10,wtf is CAH
558824036453580800,Commander Dodo,mutedvc,44,card against humanity <@!489858517306703892>
558824074344923147,FormulatedMathematic,mutedvc,7,Oh fuck
558824087770759170,FormulatedMathematic,mutedvc,18,Dodo say something
558824098898378752,Desann,mutedvc,1,o
558824141399130142,Desann,mutedvc,2,hm
558824182121758720,FormulatedMathematic,mutedvc,41,Dodo what t hefr ck you don’t sound black
558824322886533187,FormulatedMathematic,mutedvc,42,Dodo you said black with such sustain lmao
558824327106134016,Glitzerate,colonization,5,vro__
558824374073819136,MEE6,r-lodeddiper,0,
558824382567546911,FormulatedMathematic,mutedvc,20,Like you spat it out
558824391761330197,FormulatedMathematic,mutedvc,6,Quirky
558824450934702090,LethalTootsiePop,mutedvc,18,dodo is like 35-50
558824494043627520,Lodonerry,mutedvc,37,<@!183377229097598977> wanna join CAH
558824636645900308,GuyIsWater,mutedvc,22,check what i'm playing
558824638021632022,Pokécord,pokecord,0,
558824659684950016,MEE6,welcome,153,Hey <@396469289521119245>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558824895941705729,Lodonerry,mutedvc,68,https://pyx-3.pretendyoure.xyz/zy/game.jsp#game=194 Pass: LodedDiper
558825076875722841,Lodonerry,mutedvc,22,<@!320039437801226260>
558825125680513033,Lodonerry,mutedvc,57,Remember when we spam pinged you in <#483315845485953034>
558825153669365779,GuyIsWater,mutedvc,22,<@!320039437801226260>
558825170173820949,king of no one,mutedvc,33,<@!320039437801226260>  u a furry
558825170706366525,MEE6,mutedvc,60,Oh_ cool. <@!320298786855321600>_ you just reached level 14!
558825211072479253,Lodonerry,mutedvc,44,<@!523683195061796875> play the fucking game
558825227258429471,LethalTootsiePop,mutedvc,39,dodo is a furry he has a bird name/ pfp
558825247554666527,LethalTootsiePop,mutedvc,12,i am playing
558825274159005707,LethalTootsiePop,mutedvc,17,i put mine in vro
558825372754378763,Lodonerry,mutedvc,73,<@200803511682859008> https://pyx-3.pretendyoure.xyz/zy/game.jsp#game=194
558825389896761355,Lodonerry,mutedvc,16,Pass: LodedDiper
558825395806404611,LethalTootsiePop,mutedvc,26,so damien is a boy_ right?
558825446855278594,Lodonerry,mutedvc,8,i think?
558825471832489997,GuyIsWater,mutedvc,20,who's game do i join
558825499259043865,Lodonerry,mutedvc,4,mine
558825513448374278,Lodonerry,mutedvc,17,we're all in mine
558825537003323394,GuyIsWater,mutedvc,14,where is yours
558825626891714581,GuyIsWater,mutedvc,18,which one is yours
558825763411984406,GuyIsWater,mutedvc,22,<@!231706807284793344>
558825764859019275,Pokécord,pokecord,0,
558825814934814721,Lodonerry,mutedvc,17,the link i posted
558825846580707341,GuyIsWater,mutedvc,18,there are multiple
558825977073893376,Lodonerry,mutedvc,51,https://pyx-3.pretendyoure.xyz/zy/game.jsp#game=194
558825999819735061,Lodonerry,mutedvc,16,Pass: LodedDiper
558826067998277632,Lodonerry,mutedvc,11,LMAO DAMIEN
558826069331935266,Pokécord,pokecord,0,
558826129503551493,GuyIsWater,mutedvc,11,FUCK I'm IN
558826304024215573,ImmortalLucario,general,58,<@!306456142022967307> Uprising came out 7 years ago today
558826382654701580,GuyIsWater,mutedvc,16,why can't i chat
558826401805893632,ImmortalLucario,general,31,<:sadyeehaw:553751478465200139>
558826481552326657,Lodonerry,mutedvc,9,chat here
558826498979790868,GuyIsWater,mutedvc,4,okay
558826585717735424,Lodonerry,mutedvc,39,<@!320039437801226260> loves child feet
558826632417247267,king of no one,mutedvc,6,me too
558826639044378645,urnotzach,mutedvc,11,pasta power
558826723450421268,Lodonerry,mutedvc,34,the tom cruise one is going to win
558826976773668868,Lodonerry,colonization,26,<@200803511682859008> woke
558827255665524753,Lodonerry,mutedvc,48,<@200803511682859008> it hurt me very personally
558827282878431233,Lodonerry,mutedvc,29,they called me a gamer n word
558827359252250637,Lodonerry,mutedvc,33,<@200803511682859008> Lo-Don-Erry
558827442018582528,Lodonerry,mutedvc,57,<@200803511682859008> yeah_ that or Dodo's pronounciation
558827505599905809,GuyIsWater,mutedvc,17,fcuk what do i do
558827588160847904,WalterClements3232,mutedvc,26,fuck i got the wrong order
558827590425640961,Pokécord,pokecord,0,
558827600672194560,slimeball,general,29,dude thats pretty c r i n g e
558827667416285186,WalterClements3232,mutedvc,47,it was women in yoghurt commercials then brexit
558827681370734622,GuyIsWater,mutedvc,19,what is a card czar
558827715864821781,WalterClements3232,mutedvc,17,you pick who wins
558827853811023873,Lodonerry,mutedvc,97,<@200803511682859008> They also said that: Girls are allowed here but they will be treated badly.
558828119583227904,Lodonerry,mutedvc,81,<@!320298786855321600> im going to marry my sister to have some post-maritial sex
558828279650320414,Lodonerry,mutedvc,55,<@200803511682859008> Its the Kingdom of Kankerkoudland
558828300407930890,Lodonerry,mutedvc,27,or the KKKL as they call it
558828405521514549,Lodonerry,mutedvc,41,<@200803511682859008> is a fucking kanker
558828484508647434,Glitzerate,r-lodeddiper,31,greg car isn't relevant anymore
558828492968558592,Lodonerry,mutedvc,76,<@200803511682859008> https://www.urbandictionary.com/define.php?term=kanker
558828738729476113,Spankious,general,24,dde thats p[retty crigne
558828781415170048,Lodonerry,mutedvc,38,<@!322843814521995264> stop that music
558828896758399006,GuyIsWater,mutedvc,2,ok
558828946549112832,WalterClements3232,mutedvc,10,no keep it
558828980455735307,WalterClements3232,mutedvc,27,!p youre such a fucking hoe
558828981240201246,Rythm,mutedvc,72,<:youtube:335112740957978625> **Searching** 🔎 `youre such a fucking hoe`
558828982624321556,Lodonerry,mutedvc,33,!play shrek is love shrek is life
558828983051878400,Rythm,mutedvc,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558828984037539851,Rythm,mutedvc,98,**Playing** 🎶 `Kanye West & Lil Pump ft. Adele Givens - "I Love It" (Official Music Video)` - Now!
558828985325191182,Rythm,mutedvc,0,
558828992128352257,GuyIsWater,mutedvc,12,wish granted
558829003977523201,Lodonerry,mutedvc,2,!s
558829005084819457,Rythm,mutedvc,26,**Skipping?** (1/6 people)
558829016199593991,Lodonerry,mutedvc,4,Skip
558829024827146290,Lodonerry,mutedvc,9,dont mute
558829077654667264,Lodonerry,mutedvc,47,<@200803511682859008> skip it dont mute the bot
558829136274260000,king of no one,mutedvc,20,!play space jam song
558829137087692811,Rythm,mutedvc,62,<:youtube:335112740957978625> **Searching** 🔎 `space jam song`
558829141621997589,Rythm,mutedvc,0,
558829176652562432,Lodonerry,mutedvc,42,<@200803511682859008> skip the song please
558829221217304586,damien,mutedvc,6,!leave
558829221863096341,Rythm,mutedvc,31,📭 **Successfully disconnected**
558829230612283396,GuyIsWater,mutedvc,31,!play the world revolving remix
558829231354675200,Rythm,mutedvc,73,<:youtube:335112740957978625> **Searching** 🔎 `the world revolving remix`
558829234336956416,Rythm,mutedvc,76,**Playing** 🎶 `DELTARUNE - THE WORLD REVOLVING Remix (Jevil's Theme)` - Now!
558829301957656586,Lodonerry,mutedvc,2,!s
558829302700048404,Rythm,mutedvc,36,❌ **Nothing playing in this server**
558829303572201484,Pokécord,pokecord,0,
558829340163440640,king of no one,mutedvc,20,!play space jam song
558829341006626837,Rythm,mutedvc,62,<:youtube:335112740957978625> **Searching** 🔎 `space jam song`
558829342445142071,Rythm,mutedvc,43,**Playing** 🎶 `Space Jam Theme Song` - Now!
558829358694006784,GuyIsWater,mutedvc,18,some intense music
558829382676906004,Lodonerry,mutedvc,30,!p shrek is love shrek is life
558829383322697778,Rythm,mutedvc,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558829385268854794,Rythm,mutedvc,0,
558829428780695553,Lodonerry,mutedvc,39,<@200803511682859008> raise your volume
558829472892321812,Lodonerry,mutedvc,2,!s
558829473991229466,Rythm,mutedvc,26,**Skipping?** (1/6 people)
558829475962421249,GuyIsWater,mutedvc,31,!play the world revolving remix
558829476453285889,Rythm,mutedvc,73,<:youtube:335112740957978625> **Searching** 🔎 `the world revolving remix`
558829478810484737,Rythm,mutedvc,0,
558829489245913088,LethalTootsiePop,mutedvc,30,<@!320039437801226260> agar io
558829501019062282,WalterClements3232,mutedvc,16,!p hamood habibi
558829501786619913,Rythm,mutedvc,61,<:youtube:335112740957978625> **Searching** 🔎 `hamood habibi`
558829503816663047,Rythm,mutedvc,0,
558829518975139850,GuyIsWater,mutedvc,19,!play intense music
558829519642034176,Rythm,mutedvc,61,<:youtube:335112740957978625> **Searching** 🔎 `intense music`
558829520119922689,Pokécord,pokecord,0,
558829522087182356,Rythm,mutedvc,0,
558829543083868171,WalterClements3232,mutedvc,1,k
558829545592061956,GuyIsWater,mutedvc,9,!remove 4
558829546321739777,Rythm,mutedvc,86,✅ **Removed** `World's Most Intense & Heroic Music | 2-Hour Epic Uplifting Music Mix~`
558829578122952704,Lodonerry,mutedvc,35,<@!320039437801226260> mute the bot
558829622503014411,GuyIsWater,mutedvc,25,!play megalovania earrape
558829623165845515,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `megalovania earrape`
558829625069797389,Rythm,mutedvc,51,❌ **Cannot play a song that's longer than 3 hours**
558829638118277132,Commander Dodo,mutedvc,30,you can mute it personally vro
558829671370981383,GuyIsWater,mutedvc,17,!play megalovania
558829672612364289,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558829673077932044,Pokécord,pokecord,0,
558829674839539737,Rythm,mutedvc,0,
558829750974677072,Lodonerry,mutedvc,33,<@!320039437801226260> i think so
558829770054303754,GuyIsWater,mutedvc,21,this is intense music
558829835024072705,king of no one,mutedvc,25,!play pickle chin ahh boi
558829836072648734,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `pickle chin ahh boi`
558829837045858326,Rythm,mutedvc,0,
558829839453519885,Pokécord,pokecord,0,
558829850387939328,WalterClements3232,mutedvc,29,i feel like playing skribblio
558829873691492353,Chris1445,mutedvc,1,^
558829901193412618,GuyIsWater,mutedvc,17,!play oof earrape
558829901839466517,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `oof earrape`
558829903408005140,Rythm,mutedvc,0,
558829922899197953,WalterClements3232,mutedvc,2,no
558829940607418378,WalterClements3232,mutedvc,9,!remove 6
558829941979086868,Rythm,mutedvc,34,✅ **Removed** `Roblox Oof EARRAPE`
558829947280556043,damien,mutedvc,6,!leave
558829947620425729,Rythm,mutedvc,31,📭 **Successfully disconnected**
558829978440171542,GuyIsWater,mutedvc,17,!play megalovania
558829979488747553,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558829979970961420,WalterClements3232,mutedvc,4,lame
558829981715660800,Rythm,mutedvc,46,**Playing** 🎶 `Undertale - Megalovania` - Now!
558829981967319051,king of no one,mutedvc,25,!play bruh sound effect 2
558829982525292544,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558829985016709120,Rythm,mutedvc,0,
558829988334272522,MEE6,r-garfriends,0,
558830024505950220,WalterClements3232,mutedvc,11,!disconnect
558830025248473149,Rythm,mutedvc,31,📭 **Successfully disconnected**
558830052293345315,Lodonerry,mutedvc,7,!p bruh
558830052649861132,Rythm,mutedvc,52,<:youtube:335112740957978625> **Searching** 🔎 `bruh`
558830055573159960,Rythm,mutedvc,68,**Playing** 🎶 `25 Bruh Sound Effect Variations in 60 SECONDS` - Now!
558830058916020244,GuyIsWater,mutedvc,25,!play bruh sound effect 2
558830060174311425,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558830062137507841,Rythm,mutedvc,0,
558830065702535169,king of no one,mutedvc,31,!play my name jeff sound effect
558830066428149788,Rythm,mutedvc,73,<:youtube:335112740957978625> **Searching** 🔎 `my name jeff sound effect`
558830079354994698,Rythm,mutedvc,0,
558830109436411931,WalterClements3232,mutedvc,8,bruuuuuh
558830126541045799,GuyIsWater,mutedvc,17,!play megalovania
558830127102820373,LethalTootsiePop,mutedvc,12,when you nut
558830127325380609,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558830128181018644,king of no one,mutedvc,24,bruuuuuuuuuuuuuuuuuuuuuh
558830130148016138,Rythm,mutedvc,0,
558830137244909579,WalterClements3232,mutedvc,21,!p urine sound effect
558830138276708352,Rythm,mutedvc,66,<:youtube:335112740957978625> **Searching** 🔎 `urine sound effect`
558830139689926657,Rythm,mutedvc,0,
558830148653154325,LethalTootsiePop,mutedvc,55,bruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuh
558830160393273365,damien,mutedvc,5,!skip
558830161299111946,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558830211186294784,damien,mutedvc,5,!skip
558830211513319426,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558830214746996746,Lodonerry,mutedvc,30,!p shrek is love shrek is life
558830215460290561,Rythm,mutedvc,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558830216223391756,GuyIsWater,mutedvc,8,ha ha ha
558830218005970945,Rythm,mutedvc,0,
558830233206259733,Lodonerry,mutedvc,2,!q
558830236981002262,Rythm,mutedvc,0,
558830240408010773,damien,mutedvc,5,!skip
558830241150271518,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558830265300942868,damien,mutedvc,6,!leave
558830265993134090,Rythm,mutedvc,31,📭 **Successfully disconnected**
558830270569250816,GuyIsWater,mutedvc,17,!play megalovania
558830271839862784,Pokécord,pokecord,0,
558830273861648428,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558830275774251018,Rythm,mutedvc,46,**Playing** 🎶 `Undertale - Megalovania` - Now!
558830298821951498,Lodonerry,mutedvc,30,<@200803511682859008> you left
558830304144654336,king of no one,mutedvc,10,!play bruh
558830304786382848,Rythm,mutedvc,52,<:youtube:335112740957978625> **Searching** 🔎 `bruh`
558830306678013952,Rythm,mutedvc,0,
558830320150118412,WalterClements3232,mutedvc,7,yo guys
558830335874564099,king of no one,mutedvc,5,!skip
558830336876871680,Rythm,mutedvc,26,**Skipping?** (1/6 people)
558830347975131137,WalterClements3232,mutedvc,24,should we play skribblio
558830369508556803,Lodonerry,mutedvc,2,^^
558830379084152842,king of no one,mutedvc,9,!remove 1
558830379960762368,Rythm,mutedvc,61,✅ **Removed** `25 Bruh Sound Effect Variations in 60 SECONDS`
558830390824140821,GuyIsWater,mutedvc,23,!play megalovania remix
558830391361011723,Rythm,mutedvc,65,<:youtube:335112740957978625> **Searching** 🔎 `megalovania remix`
558830393671942144,Rythm,mutedvc,0,
558830417726406665,WalterClements3232,mutedvc,6,!leave
558830418388975647,Rythm,mutedvc,31,📭 **Successfully disconnected**
558830420280475676,Lodonerry,mutedvc,17,@here Skribblio??
558830447577268226,GuyIsWater,mutedvc,23,!play megalovania remix
558830448441163792,Rythm,mutedvc,65,<:youtube:335112740957978625> **Searching** 🔎 `megalovania remix`
558830450735448079,Rythm,mutedvc,67,**Playing** 🎶 `Undertale - Megalovania (Oscar Santos Remix)` - Now!
558830490191396874,WalterClements3232,mutedvc,4,stop
558830503810301952,WalterClements3232,mutedvc,6,!leave
558830504074543124,Rythm,mutedvc,31,📭 **Successfully disconnected**
558830511452192789,king of no one,mutedvc,25,!play pickle chin ahh boi
558830512257630209,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `pickle chin ahh boi`
558830515394838539,Rythm,mutedvc,61,**Playing** 🎶 `I'm bout to get to pickle chin ass boi` - Now!
558830537318465557,GuyIsWater,mutedvc,25,!play bruh sound effect 2
558830538014851082,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558830540245958666,Rythm,mutedvc,0,
558830551964975115,Chris1445,mutedvc,26,!p Family Guy freaking FCC
558830552959025172,Rythm,mutedvc,71,<:youtube:335112740957978625> **Searching** 🔎 `Family Guy freaking FCC`
558830557786800148,Rythm,mutedvc,0,
558830605346013194,Lodonerry,mutedvc,147,<@200803511682859008> <@!320039437801226260> <@!322843814521995264> <@!523683195061796875> <@!492213435212365825> <@!320298786855321600> Skribblio?
558830606495252482,Pokécord,pokecord,0,
558830619606384641,GuyIsWater,mutedvc,3,yes
